filmtv_id,title,year,genre,duration,country,avg_vote,critics_vote,public_vote,total_votes,humor,rhythm,effort,tension,erotism,Labels
9210,Nothing But Trouble,1991,27,93,51,4.6,4.0,5.0,13,2,2,0,1,0,4
423,Amori di mezzo secolo,1954,27,101,70,4.9,5.0,5.0,13,1,2,0,0,0,4
334,Private School,1983,27,97,51,4.9,4.67,5.0,13,1,2,0,0,2,4
7041,The Best of Times,1987,27,99,51,5.8,6.5,5.0,13,2,2,0,1,0,4
60832,Who's Your Daddy?,2004,27,105,51,3.4,,3.0,13,0,0,0,0,0,4
15098,High School High,1996,27,86,51,6.2,6.67,6.0,13,3,3,1,0,1,4
184391,The 40-Year-Old Version,2020,27,129,51,6.5,7.0,6.0,13,0,0,0,0,0,4
18291,Just the Ticket,1998,27,105,51,6.0,6.0,6.0,13,1,2,0,0,0,4
6175,Sibling Rivalry,1990,27,83,51,5.1,5.0,5.0,13,2,2,0,0,1,4
18395,Still Crazy,1998,27,95,95,7.2,7.2,7.0,13,2,3,1,1,0,4
21654,Delivering Milo,2000,27,94,51,3.7,4.0,3.0,13,1,2,0,0,0,4
398,Un amore in prima classe,1980,27,102,70,3.6,3.25,4.0,13,1,2,0,1,1,4
138474,Première année,2018,27,92,42,6.0,6.0,6.0,13,0,0,0,0,0,4
20309,Here on Earth,2000,27,96,51,4.5,5.33,4.0,13,0,2,0,1,0,4
182894,Din Don 2 - Il ritorno,2019,27,90,70,4.3,,4.0,13,0,0,0,0,0,4
38829,College Road Trip,2008,27,83,51,5.1,6.0,4.0,13,2,2,0,0,0,4
158509,Le prince oublié,2020,27,101,42,4.8,,5.0,13,0,0,0,0,0,4
424,Amori in corso,1989,27,82,70,6.0,6.25,6.0,13,2,2,0,2,0,4
13360,Encino Man,1991,27,103,51,4.4,4.33,5.0,13,2,2,0,0,0,4
49307,The Three Stooges,2012,27,92,51,4.0,3.0,5.0,13,2,2,1,0,0,4
34405,Decoys,2004,27,95,106,3.5,3.0,4.0,13,1,2,0,2,1,4
8897,Monte Carlo,1930,27,85,51,7.6,8.0,7.0,13,2,2,0,0,0,4
8794,Giorno di nozze,1942,27,85,70,5.9,5.33,7.0,13,2,2,0,2,1,4
27443,The Last Shot,2004,27,93,51,5.4,6.0,5.0,13,2,2,0,0,0,4
5622,Quando dico che ti amo,1967,27,99,70,4.1,3.0,5.0,13,2,2,0,0,1,4
68460,La Tempesta,2014,27,100,70,5.4,,5.0,13,0,0,0,0,0,4
67933,Alex of Venice,2014,27,86,51,4.5,,4.0,13,0,0,0,0,0,4
348,On a Clear Day You Can See Forever,1970,27,115,51,6.1,6.4,6.0,13,2,2,0,1,0,4
5937,Riderà! (Cuore matto),1967,27,93,70,4.3,3.67,5.0,13,3,1,0,0,0,4
67482,Entourage,2015,27,104,51,4.9,4.67,5.0,13,2,2,0,0,1,4
25184,Travellers and Magicians,2003,27,108,92,6.1,6.0,6.0,13,2,2,1,0,0,4
13258,Uomini senza donne,1996,27,100,70,3.8,3.33,4.0,13,1,2,0,0,1,4
13100,Smart Woman,1931,27,66,51,7.0,7.4,7.0,13,2,3,0,1,0,4
72839,Sleeping with Other People,2015,27,92,51,4.8,,5.0,13,0,0,0,0,0,4
73493,Gespensterjäger - Auf eisiger Spur,2015,27,99,113,4.3,3.33,5.0,13,1,2,0,1,0,4
18738,Ayneh,1997,27,95,122,7.8,8.17,7.0,13,0,1,0,1,0,4
38264,Assassination of a High School President,2008,27,93,51,5.0,5.0,5.0,13,2,2,0,2,0,4
18169,Living out Loud,1998,27,99,51,7.1,7.0,7.0,13,2,2,2,1,3,4
38374,Dummy,2002,27,91,51,6.7,7.0,6.0,13,0,0,0,0,0,4
127492,A Few Less Men,2016,27,92,92,4.6,5.0,4.0,13,0,0,0,0,0,4
44991,Shinboru,2009,27,93,103,7.6,8.0,7.0,13,0,0,0,0,0,4
158321,Non è vero ma ci credo,2018,27,90,70,3.5,3.0,4.0,13,3,2,0,0,0,4
10371,Educating Rita,1983,27,115,95,6.9,6.67,7.0,13,2,3,1,1,1,4
16403,Histoire milosne,1997,27,84,91,7.5,7.2,8.0,13,2,3,3,2,0,4
11576,"Io non vedo, tu non parli, lui non sente",1971,27,106,70,5.9,5.75,6.0,13,2,2,0,2,0,4
10508,Hardly Working,1981,27,94,51,7.0,7.67,6.0,13,3,3,0,0,0,4
43740,Agata e Ulisse,2010,27,95,70,4.8,4.75,5.0,13,2,1,0,0,1,4
42529,Brutti di notte,1968,27,91,70,3.7,3.33,4.0,13,1,1,0,0,0,4
12074,L'aile ou la cuisse,1976,27,110,42,7.0,7.0,7.0,13,3,3,0,0,0,4
42590,Attenti a quei p2,1982,27,96,70,5.0,3.8,6.0,13,2,1,2,1,1,4
19313,"Simone e Matteo, un gioco da ragazzi",1975,27,100,70,3.5,3.0,4.0,13,1,1,0,0,0,4
84904,My father Jack,2016,27,83,70,2.5,2.5,2.0,13,0,0,0,0,0,4
41031,Un coccodrillo per amico,2009,27,100,70,3.2,3.5,3.0,13,1,2,0,0,0,4
3708,L'Italia s'è rotta,1976,27,105,70,5.4,5.17,6.0,13,2,1,0,0,0,4
20534,Aitanic,2000,27,92,70,5.7,5.67,6.0,13,3,2,1,0,1,4
4170,An Ideal Husband,1947,27,96,95,6.5,7.25,6.0,13,2,2,1,1,0,4
168003,The Art of Racing in the Rain,2019,27,109,51,6.8,7.0,7.0,13,0,0,0,0,0,4
19182,L'assassino è quello con le scarpe gialle,1995,27,89,70,4.1,3.25,5.0,13,2,2,0,1,1,4
84848,The Love Witch,2016,27,120,51,5.6,5.67,6.0,13,0,0,0,0,0,4
23824,La Mandarine,1973,27,84,42,4.9,5.0,5.0,13,2,2,0,1,1,4
166525,Basta un paio di baffi,2019,27,100,70,4.7,5.0,4.0,13,0,0,0,0,0,4
9904,Obiettivo ragazze raggiunto Stop missione compiuta,1963,27,99,70,4.1,4.0,4.0,13,1,2,0,0,0,4
41750,Beyond the Valley of the Dolls,1970,27,109,51,5.9,6.0,6.0,13,0,0,0,0,0,4
37207,Daddy Day Camp,2007,27,89,51,4.0,4.0,4.0,13,1,2,0,0,0,4
9412,La più bella del reame,1989,27,92,70,3.2,2.5,4.0,13,1,2,0,0,2,4
1537,Ciao nemico,1981,27,115,70,5.2,5.0,5.0,13,2,2,0,0,0,4
43243,Fedra,1956,25,97,94,8.2,8.0,8.0,13,0,2,1,2,1,4
42479,The Myth of the American Sleepover,2009,27,97,51,6.6,7.0,6.0,13,1,2,1,0,0,4
9461,La crise,1992,27,92,42,6.7,6.0,7.0,13,2,2,1,1,0,4
43080,Jack Goes Boating,2010,27,91,51,5.9,5.0,7.0,13,1,2,0,0,0,4
10006,"Follow Me, Boys!",1966,27,107,51,6.2,6.0,6.0,13,2,2,0,0,0,4
11105,Flying Down to Rio,1933,27,89,51,6.3,6.83,6.0,13,2,3,0,0,0,4
10297,"No Deposit, No Return",1976,27,115,51,6.4,7.0,6.0,13,2,2,0,0,0,4
11509,Father Hood,1993,27,94,51,4.0,4.0,4.0,13,1,2,0,1,0,4
29603,Les compères,1983,27,92,42,7.2,6.8,8.0,13,3,3,0,1,0,4
11275,L'étudiante,1988,27,101,42,4.1,4.0,4.0,13,2,2,0,0,2,4
9548,Libeled Lady,1936,27,98,51,7.4,7.67,7.0,13,1,2,0,1,1,4
42451,"Maria, ihm schmeckt's nicht!",2009,27,96,70,3.9,3.33,4.0,13,1,2,0,0,0,4
29925,"Amori, letti e tradimenti",1975,27,90,70,3.1,2.0,4.0,13,0,0,0,0,0,4
43087,Road Trip: Beer Pong ,2009,27,95,51,4.0,4.0,4.0,13,1,2,0,0,0,4
42912,Beauty & the Briefcase ,2010,27,120,51,4.0,3.33,5.0,13,0,2,0,0,0,4
42685,Mannaggia alla miseria,2009,27,101,70,3.6,4.0,3.0,13,1,2,1,0,0,4
42656,The Good Guy,2009,27,90,51,4.7,5.0,4.0,13,1,2,0,0,1,4
3165,Giuro che ti amo,1986,27,91,70,3.5,2.5,5.0,13,1,2,1,1,0,4
42853,Gong fu guan lan,2008,27,97,115,2.9,3.0,3.0,13,1,2,0,0,0,4
23825,Era di venerdì 17,1956,27,97,70,5.5,4.6,6.0,13,1,2,1,1,0,4
20328,200 Cigarettes,1999,27,101,51,6.1,6.0,6.0,13,1,2,0,0,1,4
1703,Come inguaiammo l'esercito,1964,27,89,70,4.8,4.0,6.0,13,1,2,0,0,0,4
147713,Drunk Parents,2019,27,97,51,3.6,3.0,4.0,13,0,0,0,0,0,4
1665,The League of Gentlemen,1959,27,116,95,7.7,8.0,7.0,13,3,4,1,2,0,4
36217,Il Vangelo secondo Simone e Matteo,1976,27,105,70,3.6,2.25,5.0,13,3,2,1,1,1,4
164325,Mon bébé,2019,27,87,42,4.6,4.0,5.0,13,0,0,0,0,0,4
1647,Il Colonnello Buttiglione diventa Generale,1974,27,100,70,4.7,4.5,5.0,13,1,2,0,0,1,4
23596,Viale della speranza,1953,27,100,70,5.5,5.5,6.0,13,1,2,0,1,0,4
22252,Iris,2000,27,85,70,6.5,6.0,7.0,13,1,2,1,1,0,4
20307,Dick,1999,27,94,51,6.3,6.5,6.0,13,2,2,0,0,0,4
150809,Natale in casa Cupiello,1977,27,133,70,7.2,5.5,9.0,13,0,0,0,0,0,4
36610,Il mio amico Babbo Natale 2,2006,27,90,70,4.3,4.0,5.0,13,3,3,2,2,1,4
155885,My Summer Prince,2016,27,84,51,3.8,,4.0,13,0,0,0,0,0,4
20336,Mumford,2000,27,101,51,7.5,8.0,7.0,13,2,3,2,0,1,4
161687,What Men Want,2019,27,117,51,5.2,,5.0,13,0,0,0,0,0,4
32932,The Shaggy Dog,2006,27,98,51,4.4,4.75,4.0,13,2,2,0,0,0,4
20078,Quando gli uomini armarono la clava e... con le donne fecero din-don,1971,27,95,70,3.0,2.67,3.0,13,1,2,0,0,0,4
15707,Io piaccio - La via del successo con le donne,1955,27,91,70,4.8,4.75,5.0,13,2,2,0,0,0,4
22597,K-911,1999,27,91,51,3.7,3.5,4.0,13,1,2,0,1,0,4
15283,Piso pisello,1981,27,103,70,5.1,5.29,5.0,13,1,2,0,0,0,4
2064,All I Desire,1953,25,81,51,7.2,7.0,7.0,13,0,2,1,3,0,4
36573,The Santa Clause 3: The Escape Clause,2006,27,98,51,4.7,5.0,4.0,13,1,2,0,0,0,4
24625,National Security,2003,27,88,51,4.2,4.0,4.0,13,1,2,0,0,0,4
3494,The Perfect Furlough,1958,27,93,51,6.8,7.0,7.0,13,3,3,0,0,0,4
166731,"L'amore, il sole e le altre stelle",2019,27,100,70,2.8,,3.0,13,0,0,0,0,0,4
114605,My Bakery in Brooklyn,2016,27,100,94,4.3,4.0,5.0,13,0,0,0,0,0,4
23888,Laissez-passer,2001,27,170,42,7.3,7.4,7.0,13,1,2,4,2,1,4
3421,The Hotel New Hampshire,1984,27,108,51,6.5,7.0,6.0,13,1,2,1,2,1,4
15777,Things I Never Told You,1996,27,90,51,6.2,7.0,5.0,13,2,2,0,0,1,4
77214,"Un peu, beaucoup, aveuglément",2015,27,90,42,6.8,,7.0,13,0,0,0,0,0,4
24644,Waking Up in Reno,2002,27,91,51,4.4,4.0,5.0,13,1,2,0,0,1,4
4681,Noi due soli,1952,27,90,70,5.2,4.0,6.0,13,1,1,1,1,0,4
24886,"Dance, Girl, Dance",1940,27,90,51,6.3,6.0,7.0,13,1,2,0,0,0,4
74332,Tillie's Punctured Romance,1914,27,82,51,6.2,5.83,7.0,13,3,2,0,0,0,4
38155,Shortcut to Happiness,2004,27,106,51,4.5,,5.0,13,0,0,0,0,0,4
19002,A Walk on the Moon,1999,27,90,51,7.0,7.0,7.0,13,1,2,1,1,1,4
4326,The Man Who Loved Women,1983,27,110,51,5.2,4.75,6.0,13,2,3,0,1,1,4
81267,Den brysomme mannen,2006,27,95,8,7.1,7.0,7.0,13,0,0,0,0,0,4
4527,Moscow on the Hudson,1984,27,110,51,4.9,4.0,6.0,13,1,2,1,1,1,4
4248,Melodrammore. E vissero felici e contenti,1978,27,109,70,3.6,3.5,4.0,13,1,2,0,0,0,4
79765,On Air: Storia di un successo,2016,27,119,70,3.2,2.0,4.0,13,0,0,0,0,0,4
184467,The High Note,2020,27,107,51,5.3,5.0,6.0,12,0,0,0,0,0,4
3846,Lady L.,1965,27,115,95,4.5,4.0,5.0,12,1,2,0,0,1,4
266,Funny Farm,1988,27,101,51,5.7,6.0,5.0,12,2,2,0,1,0,4
10242,Homeward Bound: The Incredibile Journey,1993,27,84,51,5.1,4.0,6.0,12,1,2,0,0,0,4
21454,27 Missing Kisses,2000,27,98,49,6.2,6.0,6.0,12,2,3,2,1,3,4
21573,Say It Isn't So,2001,27,92,51,6.0,5.0,7.0,12,1,2,0,0,1,4
10485,Stay Tuned,1992,27,87,51,4.7,4.0,5.0,12,1,2,0,0,0,4
10458,Nottataccia,1991,27,98,70,4.3,4.5,4.0,12,2,2,1,2,2,4
16814,Sogno di una notte di mezza sbornia,1958,27,90,70,6.0,5.5,7.0,12,2,2,1,0,0,4
28264,Banchikwwang,2000,27,112,20,7.3,7.5,7.0,12,0,0,0,0,0,4
73935,Né Giulietta né Romeo,2015,27,104,70,4.3,3.67,5.0,12,0,0,0,0,0,4
21248,"Fast Food, Fast Women",2000,27,98,42,6.6,6.0,7.0,12,2,2,1,0,0,4
372,Secret Admirer,1985,27,98,51,5.5,5.5,5.0,12,1,2,0,0,1,4
44506,Liquid Sky,1982,27,112,51,5.7,5.33,6.0,12,0,0,0,0,0,4
16884,Temptress Moon,1996,25,130,115,5.7,6.33,5.0,12,0,2,1,1,1,4
44521,Full Metal gokudô,1997,27,102,103,6.3,6.0,7.0,12,0,0,0,0,0,4
44612,Ti amo troppo per dirtelo,2011,27,100,70,3.8,3.0,5.0,12,0,0,0,0,0,4
42102,Alta infedeltà,2010,27,110,70,3.0,3.0,3.0,12,1,2,1,1,1,4
24075,WiseGirls,2002,27,96,51,5.8,6.0,6.0,12,1,2,0,1,1,4
11403,I due magnifici fresconi,1969,27,92,70,4.0,4.0,4.0,12,2,2,0,0,0,4
197194,Locked Down,2021,27,118,95,5.5,4.5,7.0,12,0,0,0,0,0,4
85311,La Dream Team,2016,27,95,42,3.9,3.5,4.0,12,0,0,0,0,0,4
43866,"The Goods: Live Hard, Sell Hard ",2009,27,89,51,4.4,4.0,5.0,12,2,2,0,0,0,4
74662,Mænd og høns,2015,27,104,53,6.4,6.0,7.0,12,0,0,0,0,0,4
5037,Million Dollar Duck,1971,27,93,51,6.0,6.0,6.0,12,2,3,1,0,0,4
43799,Détrompez-vous,2007,27,88,42,4.2,4.0,4.0,12,1,2,0,0,0,4
8362,Vendetta... sarda,1952,27,95,70,3.9,3.75,4.0,12,1,2,0,0,0,4
198832,Yes Day,2021,27,86,51,3.8,3.0,5.0,12,0,0,0,0,0,4
25099,It Runs in the Family,2003,27,110,51,3.9,3.5,4.0,12,1,2,0,0,0,4
5146,Penelope,1966,27,98,51,6.2,6.0,6.0,12,2,2,0,1,0,4
72595,All Roads Lead to Rome,2015,27,91,51,2.9,3.0,3.0,12,0,1,0,0,0,4
25913,È arrivato il Cavaliere,1950,27,80,70,5.4,5.0,6.0,12,1,2,0,0,0,4
148218,Oh mio Dio!,2018,27,96,70,5.7,6.0,5.0,12,0,0,0,0,0,4
147226,Made in China Napoletano,2017,27,90,70,2.9,,3.0,12,0,0,0,0,0,4
64753,Pipì Room,2011,27,90,70,1.9,1.8,2.0,12,1,1,0,0,0,4
25996,Im Juli.,2000,27,99,113,7.4,8.0,7.0,12,0,0,0,0,0,4
25972,Le calde notti di Don Giovanni,1971,27,105,70,4.2,3.0,5.0,12,1,2,0,0,2,4
76134,Chevalier,2015,27,99,67,5.7,5.6,6.0,12,0,0,0,0,0,4
25797,Il figlioccio del padrino,1973,27,102,70,5.0,3.5,7.0,12,2,2,0,0,0,4
25659,Ah! Si j'étais riche,2002,27,105,42,6.6,7.0,6.0,12,2,2,0,1,1,4
74908,Ange et Gabrielle,2015,27,91,42,4.3,,4.0,12,0,0,0,0,0,4
136785,When We First Met,2018,27,96,51,4.2,,4.0,12,0,0,0,0,0,4
4924,Gli ordini sono ordini,1972,27,100,70,4.4,4.0,5.0,12,2,1,0,0,0,4
2203,Domani si balla!,1983,27,102,70,5.4,6.0,5.0,12,2,2,0,0,0,4
23003,The Smiling Lieutenant,1931,27,88,51,7.1,6.75,7.0,12,4,3,2,2,1,4
65679,The One I Love,2014,27,91,51,6.5,6.5,6.0,12,0,0,0,0,0,4
136595,The House,2017,27,88,51,4.7,5.0,4.0,12,0,0,0,0,0,4
2862,Francis,1950,27,90,51,7.0,7.0,7.0,12,2,2,0,2,0,4
41661,Occhio a quei due,2009,27,100,70,4.2,6.0,2.0,12,2,2,0,0,0,4
3271,Big Brown Eyes,1936,27,77,51,6.0,6.75,5.0,12,2,3,0,1,0,4
198612,Wszyscy moi przyjaciele nie zyja,2020,27,96,91,5.8,,6.0,12,0,0,0,0,0,4
826,Le banquet,1989,27,86,42,6.8,7.0,7.0,12,2,2,2,0,1,4
170663,The Lovebirds,2020,27,86,51,5.3,5.0,6.0,12,0,0,0,0,0,4
1034,Boccaccio '70. Renzo e Luciana,1961,27,43,70,6.7,6.75,7.0,12,0,0,0,0,0,4
8620,Parigi è sempre Parigi,1951,27,90,70,6.1,6.0,6.0,12,1,2,1,0,1,4
1046,The Reivers,1969,27,111,51,6.9,7.6,6.0,12,3,2,0,2,0,4
4328,Best Defense,1984,27,115,51,4.9,5.0,5.0,12,2,2,1,0,1,4
17063,Excess Baggage,1998,27,98,51,5.9,6.0,6.0,12,2,2,0,1,0,4
27316,Come una rosa al naso,1976,27,100,70,4.5,4.25,5.0,12,1,2,0,0,1,4
22248,Madeline,1998,27,88,42,4.3,4.0,5.0,12,2,2,0,1,0,4
4306,Mia nonna poliziotto,1958,27,98,70,5.7,4.33,7.0,12,2,2,0,0,0,4
49655,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,27,82,51,3.2,3.0,3.0,12,2,1,0,0,1,4
45662,Come trovare nel modo giusto l'uomo sbagliato,2011,27,119,70,3.9,3.0,5.0,12,3,2,1,1,2,4
8739,A me mi piace,1985,27,113,70,5.0,5.0,5.0,12,2,2,0,1,0,4
8847,The Plumber,1980,27,76,92,7.2,7.0,7.0,12,0,0,0,0,0,4
4084,Mak pigreco 100,1987,27,106,70,3.3,4.0,3.0,12,0,2,0,0,1,4
28055,O Lucky Man,1973,27,174,95,7.8,7.86,8.0,12,2,3,1,0,0,4
4014,The Main Event,1979,27,112,51,5.9,6.0,6.0,12,2,2,0,1,0,4
9650,Who Is Killing the Great Chefs of Europe?,1978,27,105,95,6.0,6.0,6.0,12,2,2,0,2,1,4
5093,Storm in a Teacup,1937,27,87,95,7.3,7.0,8.0,12,3,3,1,1,0,4
83209,A Very Murray Christmas,2015,27,56,51,5.4,5.67,5.0,12,0,0,0,0,0,4
17145,Feeling Minnesota,1997,27,95,51,6.2,6.0,6.0,12,3,2,0,0,0,4
673,L'assistente sociale tutto pepe,1981,27,91,70,4.1,4.0,4.0,12,1,0,0,0,1,4
42969,Just Wright ,2010,27,100,51,3.9,3.33,4.0,12,1,2,0,0,1,4
4164,Mariti in pericolo,1960,27,92,70,3.8,3.0,5.0,12,1,2,0,0,1,4
11313,The Man Who Came to Dinner,1942,27,112,51,7.0,7.5,7.0,12,3,3,0,0,0,4
4151,Mare matto,1963,27,100,70,6.1,6.25,6.0,12,2,2,0,0,0,4
29403,Saved!,2004,27,92,51,4.5,3.0,6.0,12,2,2,0,0,0,4
10832,Madame Sans-Gêne,1961,27,100,70,5.1,6.0,4.0,12,1,2,1,1,1,4
174,The Ultimate Solution of Grace Quigley,1984,27,102,51,5.6,4.5,7.0,12,2,2,0,2,0,4
42602,My Girlfriend's Boyfriend,2010,27,84,51,4.8,4.0,6.0,12,2,2,0,0,0,4
11025,The Delicate Delinquent,1956,27,101,51,7.4,7.33,8.0,12,0,0,0,0,0,4
122,Une ravissante idiote,1963,27,108,42,5.2,6.33,4.0,12,2,2,0,0,1,4
151,Taking Care of Business,1990,27,109,51,4.9,4.0,6.0,12,2,3,0,1,0,4
193737,The Boys in the Band,2020,27,121,51,6.6,7.0,6.0,12,0,0,0,0,0,4
919,She Couldn't Say No,1953,27,85,51,5.5,5.0,6.0,12,0,2,1,1,0,4
10956,Will Success Spoil Rock Hunter?,1957,27,95,51,6.7,6.0,7.0,12,3,2,0,0,1,4
409,L'amore primitivo,1966,27,80,70,3.7,3.5,4.0,12,1,1,0,0,2,4
4173,Lost and Found,1979,27,105,95,5.6,6.0,5.0,12,2,2,1,1,1,4
48642,I due della legione,1962,27,97,70,5.4,6.0,5.0,12,0,0,0,0,0,4
48734,Something New,2006,27,99,51,4.2,4.0,4.0,12,1,2,0,0,0,4
27697,Difendo il mio amore,1957,25,95,70,6.6,7.4,6.0,12,0,2,1,1,0,4
22062,The Magical Legend of the Leprechauns,1999,27,139,95,5.9,6.67,5.0,12,1,2,0,0,0,4
19527,Insignificance,1985,27,105,95,7.3,7.25,7.0,12,2,3,2,1,2,4
3198,The Goodbye Girl,1978,27,115,51,7.4,7.2,8.0,12,3,2,0,1,1,4
193665,Me contro Te - Il film: Il mistero della scuola incantata,2021,27,60,70,1.2,1.0,1.0,12,0,0,0,0,0,4
21346,Amore libero - Free Love,1975,27,85,70,3.7,4.0,3.0,12,0,2,0,0,2,4
47127,Elektra Luxx,2010,27,100,51,4.1,4.0,4.0,12,0,0,0,0,0,4
25113,Super Troopers,2001,27,100,51,5.4,6.0,5.0,12,2,2,0,0,0,4
44251,"Big Mommas: Like Father, Like Son",2011,27,107,51,2.6,2.67,2.0,12,1,2,0,1,0,4
19677,Bello come un arcangelo,1974,27,100,70,4.2,3.67,5.0,12,2,2,0,0,1,4
13172,"Don't Raise the Bridge, Lower the River",1967,27,99,51,5.1,4.25,6.0,12,2,2,0,0,0,4
13474,Supertotò,1980,27,109,70,6.4,5.0,8.0,12,3,2,1,0,1,4
15358,"Mario, Maria e Mario",1993,27,107,70,5.2,4.13,6.0,12,1,2,3,1,0,4
14170,Class,1982,27,96,51,5.5,5.6,5.0,12,1,2,1,2,2,4
37045,Le plus beau jour de ma vie,2004,27,104,42,6.2,6.67,6.0,12,3,2,0,1,0,4
37180,Material Girls,2006,27,97,51,3.7,3.67,4.0,12,1,2,0,0,0,4
13843,Cominciò tutto per caso,1993,27,92,70,3.9,3.5,4.0,12,1,2,1,1,0,4
41010,Home Movies ,1980,27,90,51,5.9,6.0,6.0,12,1,1,1,0,0,4
36804,Liscio,2006,27,80,70,5.2,5.0,5.0,12,0,2,1,0,0,4
13213,Il cielo è sempre più blu,1996,27,110,70,5.8,6.25,5.0,12,2,2,0,0,0,4
35682,Whatever Happened to Harold Smith?,1999,27,95,95,5.4,5.5,5.0,12,2,2,0,0,0,4
37181,Are We Done Yet?,2007,27,92,51,3.2,2.5,4.0,12,1,2,0,0,0,4
20090,Uomini e nobiluomini,1959,27,94,70,5.3,4.67,6.0,12,2,2,0,0,1,4
11885,Salades russes,1993,27,87,42,6.8,6.5,7.0,12,2,2,1,2,0,4
40653,Domani è un'altra truffa,2006,27,100,70,3.6,2.67,4.0,12,2,2,0,0,0,4
13613,Down Periscope,1996,27,92,51,5.6,4.8,6.0,12,2,2,0,0,0,4
37951,Mars,2004,27,97,64,4.8,5.0,5.0,12,1,2,2,0,0,4
37950,Underdog,2007,27,84,51,5.3,6.0,5.0,12,2,2,0,0,0,4
37877,Holiday in Handcuffs,2007,27,120,51,5.6,4.0,7.0,12,1,2,0,0,0,4
40878,Affair with a Stranger ,1953,27,90,51,6.6,6.5,7.0,12,2,2,1,0,1,4
37783,Dirty Love,2005,27,91,51,3.7,4.0,3.0,12,1,2,0,0,0,4
3584,L'innocente Casimiro,1945,27,83,70,4.2,4.0,4.0,12,2,1,0,0,0,4
156993,Night School,2018,27,111,51,4.5,4.0,5.0,12,0,0,0,0,0,4
30942,Zenobia,1939,27,83,51,5.9,6.0,6.0,12,3,2,0,0,0,4
40314,Visages,2009,27,138,52,6.3,6.75,6.0,12,2,1,4,0,2,4
40183,Happy Accidents,2000,27,107,51,7.1,7.0,7.0,12,2,2,0,1,0,4
12293,Sirens,1994,27,94,92,6.7,6.67,7.0,12,1,2,0,1,2,4
5255,Piccoli equivoci,1989,27,85,70,6.2,6.2,6.0,12,2,2,0,1,2,4
15086,Passi furtivi in una notte boia - Zelmaide,1976,27,90,70,3.8,3.33,4.0,12,1,2,0,0,2,4
33283,800 balas,2002,27,124,94,6.4,6.67,6.0,12,0,0,0,0,0,4
34834,Shchedroye leto,1950,27,82,4,7.3,8.0,7.0,12,2,2,1,0,0,4
14993,North,1994,27,87,51,5.2,5.0,5.0,12,2,2,1,2,0,4
34672,"Super Andy, il fratello più brutto di Superman",1979,27,95,70,2.1,2.0,2.0,12,1,1,0,0,0,4
15059,Grace of My Heart,1996,27,115,51,7.3,7.0,8.0,12,2,2,1,1,0,4
12993,Per qualche dollaro in meno,1966,27,100,70,4.4,3.5,5.0,12,1,2,0,0,0,4
31320,Le Diable et les dix commandements,1962,27,120,42,7.8,8.0,8.0,12,1,2,0,0,1,4
33387,Love Liza,2002,27,90,42,6.7,7.4,6.0,12,1,2,1,1,0,4
40490,Another Cinderella Story,2008,27,92,51,2.4,2.0,3.0,12,1,2,0,0,0,4
39336,"Welcome Home, Roscoe Jenkins",2008,27,114,51,4.2,5.0,3.0,12,2,2,0,0,0,4
31328,Le corniaud,1965,27,110,42,6.8,7.0,7.0,12,0,0,0,0,0,4
30298,Elvis Has Left the Building,2004,27,90,51,4.7,4.0,5.0,12,1,2,0,0,0,4
13085,Era una notte buia e tempestosa...,1985,27,106,70,5.1,4.75,6.0,12,2,2,1,1,1,4
31427,Biancaneve e i sette ladri,1949,27,76,70,5.6,5.5,6.0,12,3,3,0,0,0,4
38590,Se chiudi gli occhi,2008,27,93,70,4.2,5.5,3.0,12,1,2,1,1,2,4
12651,Trapped in Paradise,1994,27,126,51,5.2,4.0,6.0,12,3,3,2,1,1,4
30678,"Scusi, lei è normale?",1979,27,90,70,3.6,3.4,4.0,12,2,2,1,1,2,4
30742,Habana Blues,2005,27,110,44,7.2,8.0,6.0,12,2,2,0,0,1,4
12340,Kiss Them For Me,1956,27,105,51,5.7,6.0,5.0,12,2,2,0,1,1,4
26416,Fate come noi,2004,27,89,70,5.9,6.0,6.0,12,1,2,2,1,0,4
33097,Virilità,1974,27,92,70,4.4,3.33,5.0,12,0,0,0,0,0,4
4594,The Wackiest Ship in the Army,1960,27,90,51,6.8,7.67,6.0,12,2,2,0,0,0,4
8264,Gli eroi del doppio gioco,1962,27,92,70,5.7,5.0,6.0,12,2,2,0,0,0,4
1150,C'era un castello con quaranta cani,1989,27,98,70,4.9,4.67,5.0,12,1,2,1,1,0,4
18755,Ringo e Gringo contro tutti,1966,27,104,70,4.9,4.5,5.0,12,1,2,0,0,0,4
51712,The Muppet Movie,1979,27,95,95,7.0,7.0,7.0,12,3,2,2,0,0,4
7939,Tatie Danielle,1990,27,110,42,5.7,5.0,6.0,12,3,3,1,2,1,4
161497,Sierra Burgess is a Loser,2018,27,105,51,5.1,,5.0,12,0,0,0,0,0,4
19654,Pensione amore servizio completo,1979,27,84,70,3.1,3.0,3.0,12,0,2,0,0,2,4
26702,Welcome to Mooseport,2004,27,110,51,6.5,6.25,7.0,12,2,2,0,0,0,4
7558,Fools' Parade,1971,27,99,51,7.0,6.0,8.0,12,1,2,0,1,0,4
54745,Tra cinque minuti in scena,2012,27,84,70,6.6,7.67,6.0,12,1,2,2,0,0,4
7728,La via dei babbuini,1974,27,110,70,4.7,4.0,5.0,12,1,0,1,0,0,4
