filmtv_id,title,year,genre,duration,country,avg_vote,critics_vote,public_vote,total_votes,humor,rhythm,effort,tension,erotism,Labels
7378,The Accidental Tourist,1988,4,122,51,7.3,7.8,7.0,94,1,1,2,1,0,5
38669,Frontièr(s),2007,13,108,42,6.1,6.29,6.0,94,0,3,2,3,1,5
37377,Rendition,2007,4,122,51,6.2,6.2,6.0,94,0,3,3,3,0,5
42848,Una sconfinata giovinezza,2011,4,98,70,6.7,6.5,7.0,94,2,2,3,2,0,5
50977,Un giorno devi andare,2013,4,109,70,6.5,6.82,6.0,94,0,1,2,2,1,5
67270,Phoenix,2014,4,110,113,7.1,7.4,7.0,94,0,2,3,3,1,5
6581,Yume,1990,4,120,103,7.4,7.0,8.0,94,0,3,4,3,0,5
25890,Seom,2000,4,86,20,7.7,7.67,8.0,94,0,1,2,2,2,5
137303,The end? L'inferno fuori,2017,13,100,70,5.7,5.44,6.0,94,0,0,0,0,0,5
36895,Vier Minuten,2006,4,112,113,7.3,7.21,7.0,94,2,4,4,4,1,5
2964,The Fury,1978,14,117,51,6.8,6.94,7.0,93,1,3,0,3,0,5
12112,L'assassino,1961,4,95,70,7.3,7.5,7.0,93,1,3,2,3,1,5
17630,Altered States,1980,5,102,51,7.2,7.08,7.0,93,2,4,3,4,3,5
18268,Very Bad Things,1998,7,101,51,6.7,6.22,7.0,93,3,3,2,3,1,5
24386,Los lunes al sol,2002,4,113,94,7.7,7.75,8.0,93,1,2,4,1,0,5
17623,Così ridevano,1998,4,124,70,7.5,7.89,7.0,93,0,2,4,3,0,5
140984,Cuori puri,2017,4,114,70,6.9,7.19,7.0,93,0,0,0,0,0,5
18897,Bride of Frankenstein,1935,13,80,51,8.2,8.11,8.0,93,2,3,2,2,0,5
3460,The Running Man,1987,5,102,51,6.2,6.0,6.0,93,1,3,0,1,1,5
513,The Year of Living Dangerously,1982,4,115,92,7.3,7.4,7.0,93,1,3,3,3,1,5
27218,The Wicker Man,1973,13,102,95,7.9,7.79,8.0,93,1,3,3,3,2,5
40494,The Last House on the Left ,2009,13,110,51,5.4,5.11,6.0,93,0,2,2,3,1,5
1574,The Circus,1928,4,61,51,8.7,8.8,9.0,93,4,3,2,0,0,5
24740,The Great Mouse Detective,1986,9,73,51,6.8,6.86,7.0,93,0,0,0,0,0,5
68196,Fathers and Daughters,2015,4,116,51,5.6,5.08,6.0,93,1,1,2,1,1,5
5818,L'enfant sauvage,1969,4,85,42,8.0,8.0,8.0,93,0,2,4,2,0,5
49805,Warm Bodies,2013,13,98,51,5.8,6.23,5.0,93,2,2,1,1,1,5
180315,Druk,2020,4,115,53,6.7,6.35,7.0,93,0,0,0,0,0,5
34938,La stella che non c'è,2006,4,103,70,6.5,6.57,6.0,93,1,3,3,2,0,5
1906,The Cotton Club,1984,12,128,51,7.2,7.53,7.0,93,1,3,2,2,1,5
179747,Dark Waters,2019,4,126,51,6.5,6.31,7.0,93,0,0,0,0,0,5
40210,Tetro,2009,4,127,51,7.0,7.07,7.0,93,3,3,3,3,3,5
4648,Niagara,1953,4,90,51,7.3,7.9,7.0,92,0,3,1,3,3,5
85870,Miss Sloane,2016,4,132,51,6.8,7.0,7.0,92,0,0,0,0,0,5
4558,Il muro di gomma,1991,4,120,70,7.4,7.2,8.0,92,0,2,4,4,0,5
64003,Left Behind,2014,4,110,51,2.7,2.63,3.0,92,0,2,1,2,1,5
38893,À l'intérieur,2007,13,83,42,6.8,6.82,7.0,92,0,3,1,3,0,5
8026,Sophie's Choice,1982,4,145,51,7.4,7.47,7.0,92,1,2,4,3,1,5
17909,My Name Is Joe,1998,4,105,95,7.7,7.93,8.0,92,1,2,4,2,1,5
61599,Sharknado,2013,5,90,51,2.5,2.4,3.0,92,2,2,0,0,0,5
1120,Near Dark,1987,13,95,51,7.3,7.25,7.0,92,0,3,1,3,1,5
780,Cat People,1982,13,118,51,6.6,6.65,7.0,92,0,1,0,2,2,5
127399,Lady Macbeth,2016,4,89,95,7.0,7.31,7.0,92,0,0,0,0,0,5
20067,Stigmata,1999,13,101,51,6.1,6.11,6.0,92,0,2,0,3,0,5
1658,Il Colosso di Rodi,1961,3,120,70,5.9,5.78,6.0,92,1,3,1,3,1,5
6599,Soldati 365 all'alba,1987,4,110,70,6.8,7.0,7.0,92,1,2,2,2,0,5
13214,Species,1995,13,110,51,6.3,6.44,6.0,92,2,4,3,4,3,5
30948,Chicken Little,2005,9,81,51,5.0,4.7,5.0,92,1,2,0,0,0,5
25164,Vozvraschenie,2003,4,105,64,7.1,6.91,7.0,92,0,2,3,2,0,5
2459,Johnny Got His Gun,1971,4,110,51,8.1,8.07,8.0,92,0,2,4,3,0,5
5906,Revenge,1989,4,120,51,5.7,5.56,6.0,92,0,2,1,2,2,5
21443,Candyman,1992,13,99,51,6.4,6.11,7.0,92,0,2,0,2,0,5
79551,Le confessioni,2016,4,100,70,5.2,4.76,6.0,92,1,2,3,2,1,5
21143,The Faculty,1998,13,104,51,6.9,7.13,7.0,92,1,3,0,3,1,5
3308,The War of the Worlds,1953,5,85,51,6.4,6.1,7.0,92,1,3,2,3,1,5
18691,Lifeboat,1943,4,96,51,7.4,7.71,7.0,92,1,2,2,3,1,5
10502,The Guardian,1990,13,89,51,6.5,7.06,6.0,91,1,2,0,3,1,5
140502,The Greatest Showman,2017,6,139,51,6.2,5.82,7.0,91,0,0,0,0,0,5
10511,Le procès,1962,4,118,70,8.1,8.06,8.0,91,0,3,2,4,1,5
8393,Cabaret,1972,6,123,51,8.0,8.4,8.0,91,1,2,2,2,1,5
10501,A Nightmare on Elm Street 4: The Dream Master,1988,13,88,51,6.0,5.83,6.0,91,2,3,2,4,1,5
16996,Mimic,1997,13,95,51,6.0,6.0,6.0,91,1,2,1,2,0,5
6784,Stalag 17,1952,4,120,51,8.0,7.95,8.0,91,2,2,2,2,0,5
62102,Wolf Creek 2,2013,13,107,92,7.2,7.36,7.0,91,2,3,1,3,0,5
86708,Goksung,2016,14,156,20,6.8,6.22,7.0,91,0,0,0,0,0,5
36799,Sanxia haoren,2006,4,108,115,7.3,7.6,7.0,91,0,1,4,1,0,5
25585,Thirteen,2003,4,100,51,6.0,5.73,6.0,91,1,2,2,1,1,5
3755,Johnny Handsome,1989,4,97,51,7.3,7.27,7.0,91,0,3,1,2,0,5
12023,Bad Day at Black Rock,1955,4,81,51,8.0,7.95,8.0,91,1,2,2,3,0,5
193325,Pieces of a Woman,2020,4,115,106,7.0,7.14,7.0,91,0,0,0,0,0,5
15385,The Final Countdown,1980,5,102,51,7.1,7.14,7.0,91,0,3,1,2,0,5
135789,Nelyubov,2017,4,128,64,7.2,7.26,7.0,91,0,1,1,1,1,5
135539,Aus dem Nichts,2017,4,100,113,6.2,5.81,7.0,91,0,0,0,0,0,5
2401,Due occhi diabolici,1989,13,117,70,6.5,6.69,6.0,90,0,2,0,3,0,5
60560,Suite française,2014,4,107,95,5.6,5.2,6.0,90,0,2,1,2,1,5
37369,Away from Her,2007,4,110,51,7.4,7.8,7.0,90,1,1,3,3,1,5
9592,The Dark Half,1992,13,124,51,6.4,6.36,6.0,90,0,3,0,2,0,5
45555,Albert Nobbs,2011,4,114,95,6.0,6.08,6.0,90,0,0,0,0,0,5
160569,5 è il numero perfetto,2019,4,98,70,6.1,6.08,6.0,90,0,0,0,0,0,5
5717,Vivre sa vie,1962,4,85,42,8.3,8.07,9.0,90,1,2,3,2,2,5
137325,Una mujer fantástica,2017,4,104,62,7.2,7.44,7.0,90,0,0,0,0,0,5
6022,Robocop 2,1990,5,110,51,5.2,4.86,6.0,90,1,2,0,2,1,5
40357,J'ai tué ma mère,2009,4,100,106,6.6,6.19,7.0,90,3,3,2,3,1,5
1870,Shock Corridor,1963,4,101,51,8.4,8.53,8.0,90,0,2,3,3,0,5
45168,Alpeis,2011,4,93,67,7.1,7.3,7.0,90,1,3,3,3,2,5
20411,The Cell,2000,5,95,51,5.5,5.33,6.0,90,1,3,1,2,1,5
27797,Saikaku ichidai onna,1952,4,136,103,9.0,9.47,9.0,90,0,2,3,2,0,5
136919,A Ghost Story,2017,4,87,51,6.8,6.91,7.0,89,0,0,0,0,0,5
81728,La fille inconnue,2016,4,113,82,6.8,7.06,7.0,89,0,1,2,1,0,5
8695,The Accused,1988,4,120,51,7.4,7.54,7.0,89,1,3,4,4,2,5
28926,Avere vent'anni,1978,4,97,70,4.9,4.25,6.0,89,2,3,2,3,3,5
21249,Remember the Titans,2000,4,113,51,7.3,7.6,7.0,89,1,2,3,1,0,5
28920,Manderlay,2005,4,139,53,6.8,6.9,7.0,89,0,1,0,2,1,5
27426,Immortel (ad vitam),2004,5,105,42,5.6,6.11,5.0,89,0,2,0,1,1,5
43704,Gulliver's Travels ,2010,5,85,51,3.6,3.0,4.0,89,2,2,0,0,0,5
22322,Paz!,2001,7,102,70,6.4,6.3,6.0,89,2,2,1,1,2,5
38627,Eagle Eye,2008,4,118,51,5.5,5.5,5.0,89,1,2,1,3,0,5
123294,The Dark Tower,2017,5,95,51,4.3,4.14,4.0,89,0,0,0,0,0,5
3989,La lunga notte del '43,1960,4,106,70,7.7,7.93,8.0,89,0,3,4,4,1,5
12446,The Player,1992,4,124,51,7.4,7.7,7.0,89,2,3,2,2,1,5
80396,Per amor vostro,2015,4,110,70,6.9,7.35,6.0,89,1,3,3,2,1,5
31742,Le couperet,2005,4,122,82,7.4,7.25,7.0,89,1,3,3,2,0,5
159983,It: Chapter Two,2019,13,165,51,5.4,5.33,5.0,89,0,0,0,0,0,5
84549,Sausage Party,2016,9,83,51,5.8,5.67,6.0,89,0,0,0,0,0,5
30062,I giorni dell'abbandono,2005,4,96,70,4.8,4.55,5.0,89,0,2,1,1,0,5
85085,High Life,2018,5,110,51,6.8,7.36,6.0,88,0,0,0,0,0,5
22221,Hearts in Atlantis,2001,4,101,51,6.9,6.86,7.0,88,1,2,2,3,0,5
4755,Gloria,1980,4,117,51,7.4,7.63,7.0,88,1,3,2,2,0,5
44113,Womb,2010,4,107,113,6.1,6.0,6.0,88,0,1,2,2,2,5
25189,Bande à part,1964,2,97,42,7.7,7.43,8.0,88,2,3,4,2,2,5
143552,Godzilla II: King of the Monsters,2019,5,132,51,5.1,4.8,5.0,88,0,0,0,0,0,5
2042,Il delitto Matteotti,1974,4,120,70,7.4,7.11,8.0,88,0,4,4,4,0,5
64980,Dark Places,2015,4,114,42,5.4,5.0,6.0,88,0,2,2,4,0,5
53302,Via Castellana Bandiera,2013,4,90,70,6.4,6.88,6.0,88,0,2,3,2,0,5
11995,La terra trema,1948,4,157,70,7.9,8.79,7.0,88,0,3,4,3,0,5
62697,Jimmy's Hall,2014,4,106,95,6.6,6.89,6.0,88,0,3,3,2,1,5
58959,Escobar: Paradise Lost,2014,4,114,42,6.1,6.13,6.0,88,0,2,2,3,0,5
35635,Fur: An Imaginary Portrait of Diane Arbus,2006,4,122,51,5.1,4.9,5.0,88,1,2,1,1,1,5
82671,Loving,2016,4,123,95,6.6,6.81,6.0,88,0,0,1,0,0,5
21805,Shriek If You Know What I Did Last Friday the 13th,2000,7,86,51,2.9,2.27,3.0,88,1,2,0,0,0,5
45833,Mirror Mirror,2012,4,105,51,5.4,5.75,5.0,88,2,2,1,1,0,5
164207,Bird Box,2018,5,117,51,5.4,5.11,6.0,88,0,1,1,1,0,5
45058,Seeking Justice,2011,4,104,51,5.3,5.2,5.0,88,1,1,1,1,1,5
15124,The Kingdom,1994,7,280,53,7.7,7.5,8.0,88,2,3,1,3,0,5
7136,The Dead,1987,4,82,51,7.9,9.0,7.0,87,3,3,5,4,2,5
787,Kiss Me Deadly,1955,2,105,51,7.8,7.76,8.0,87,1,3,3,3,1,5
291,Beneath Planet of the Apes,1970,5,95,51,6.9,6.25,7.0,87,0,2,2,2,0,5
139646,Lucky,2017,4,86,51,7.4,7.85,7.0,87,0,0,0,0,0,5
177571,Sound of Metal,2019,4,140,51,6.4,6.1,7.0,87,0,0,0,0,0,5
40851,Armored ,2009,4,88,51,6.0,6.17,6.0,87,0,3,1,3,0,5
60419,Moebius,2013,4,90,20,6.8,7.29,6.0,87,2,2,2,2,1,5
146595,"Roman J. Israel, Esq.",2017,4,129,51,6.3,6.5,6.0,87,0,0,0,0,0,5
126,Adua e le compagne,1960,4,98,70,7.8,7.88,8.0,87,2,3,4,4,2,5
12123,Sanma no aji,1962,4,112,103,8.8,8.73,9.0,87,2,2,4,1,0,5
9374,The Prince of Tides,1991,4,132,51,6.9,7.0,7.0,87,1,2,3,2,1,5
2776,Il fiore delle Mille e una notte,1974,4,130,70,7.3,7.67,7.0,87,1,2,3,2,3,5
23168,Santa sangre,1989,7,119,126,7.2,7.36,7.0,87,1,2,1,2,1,5
26067,Mi piace lavorare - Mobbing,2003,4,89,70,6.8,6.93,7.0,87,0,2,3,2,0,5
71077,The Sea of Trees,2015,4,110,51,6.0,6.13,6.0,87,0,2,2,1,0,5
4868,The Letter,1940,4,95,51,8.5,8.8,8.0,87,0,2,1,3,1,5
63423,I nostri ragazzi,2014,4,92,70,5.9,5.76,6.0,87,0,0,0,0,0,5
167333,The Laundromat,2019,4,96,51,6.5,6.57,6.0,86,0,0,0,0,0,5
13117,The Scarlet Letter,1995,4,135,51,5.0,5.2,5.0,86,0,2,0,1,1,5
24880,Sommaren med Monika,1953,4,96,84,7.5,7.68,7.0,86,1,3,3,2,2,5
16756,Mussolini ultimo atto,1974,4,135,70,6.1,5.67,6.0,86,0,2,3,2,0,5
53323,Labor Day,2013,4,111,51,6.8,7.0,7.0,86,0,2,2,2,1,5
14985,Sunchaser,1996,4,120,51,8.0,8.29,8.0,86,1,3,3,3,0,5
341,An American in Paris,1951,6,112,51,7.5,7.79,7.0,86,3,3,1,0,1,5
27712,The Woodsman,2004,4,87,51,6.9,6.64,7.0,86,0,1,3,3,1,5
28191,Alfie,2004,4,103,95,5.3,4.91,6.0,86,1,2,1,0,1,5
73705,Nessuno si salva da solo,2015,4,100,70,5.2,5.39,5.0,86,1,2,1,0,1,5
15230,3-4x jugatsu,1990,4,93,103,7.1,7.13,7.0,86,2,3,2,3,1,5
24394,City by the Sea,2002,4,108,51,5.6,5.44,6.0,86,0,2,1,1,0,5
43638,La rafle,2010,4,115,42,6.8,6.89,7.0,86,0,2,3,3,1,5
7535,The Man with the Golden Arm,1955,4,119,51,7.4,7.2,8.0,86,1,3,3,3,1,5
13007,Clockers,1995,4,129,51,7.5,7.44,8.0,86,0,3,3,2,1,5
50515,Byzantium,2012,4,118,95,6.4,6.46,6.0,86,0,2,1,2,1,5
50013,Laurence Anyways,2012,4,161,106,7.1,6.56,8.0,86,2,3,2,3,1,5
3471,Suddenly Last Summer,1959,4,114,51,7.9,8.07,8.0,86,0,2,2,3,2,5
23089,Yoidore tenshi,1948,4,98,103,8.4,8.21,9.0,85,0,2,2,2,0,5
40079,Franklyn,2008,5,98,42,6.3,6.5,6.0,85,0,2,1,2,1,5
3350,Hardcore,1979,4,100,51,7.7,7.86,8.0,85,0,2,3,3,2,5
80183,Concussion,2015,4,121,51,6.2,6.5,6.0,85,0,1,1,0,0,5
13512,Mask,1985,4,115,51,7.7,7.55,8.0,85,1,2,3,2,1,5
42434,Lung Boonmee Raluek Chat,2010,5,114,94,6.6,7.39,6.0,85,3,4,3,4,3,5
24065,Werckmeister harmóniák,2000,4,140,119,8.7,8.56,9.0,85,1,1,4,3,1,5
9960,Alice in den Städten,1973,4,110,113,8.1,8.31,8.0,85,1,2,3,1,0,5
997,Birdy,1984,4,120,51,6.6,6.6,7.0,85,1,2,3,2,1,5
12185,September,1987,4,87,51,7.1,7.17,7.0,85,1,2,2,2,0,5
22005,Capitan Corelli's Mandolin,2001,4,130,51,4.7,4.0,5.0,85,0,2,0,1,1,5
27362,Sky Captain and the World of Tomorrow,2004,5,106,51,6.1,6.0,6.0,85,2,2,1,2,1,5
26,At Close Range,1986,4,115,51,7.4,7.64,7.0,85,0,2,1,2,1,5
141271,A Ciambra,2017,4,120,70,6.9,7.29,6.0,85,0,0,0,0,0,5
5959,The Grifters,1991,2,104,51,7.5,7.88,7.0,85,1,2,0,3,1,5
9290,Il grande cocomero,1993,4,101,70,7.2,7.36,7.0,85,1,1,3,1,0,5
260,The Land Before Time,1988,9,79,51,7.4,7.5,7.0,85,3,3,0,1,0,5
14321,Al di là delle nuvole,1995,4,113,70,5.5,4.94,6.0,84,0,1,2,2,2,5
74972,Victoria,2015,4,140,113,7.3,7.6,7.0,84,1,1,1,1,1,5
11621,A River Runs Through It,1992,4,123,51,6.4,6.25,7.0,84,1,2,1,2,0,5
24300,Hypercube. Cube 2,2002,5,95,106,4.8,4.5,5.0,84,0,3,2,2,0,5
175247,Promising Young Woman,2020,4,113,51,6.1,5.71,7.0,84,0,0,0,0,0,5
44947,La guerre est déclarée,2011,4,100,42,7.1,7.15,7.0,84,1,2,3,3,1,5
24641,The Good Thief,2002,2,108,95,7.3,7.73,7.0,84,1,3,0,2,1,5
37572,Bee Movie,2007,9,110,51,5.5,5.44,6.0,84,3,3,1,1,0,5
5069,A Passage to India,1984,4,164,95,7.7,7.91,8.0,84,1,2,2,2,1,5
36948,Auf der anderen Seite,2007,4,122,113,7.7,8.0,7.0,84,0,3,3,3,1,5
171961,Gli anni più belli,2020,4,129,70,5.1,4.33,6.0,84,0,0,0,0,0,5
52960,Adore,2013,4,100,42,4.7,4.1,5.0,84,0,1,1,0,2,5
46779,Kokuriko-zaka kara,2011,9,91,103,7.5,7.71,7.0,84,1,3,3,1,1,5
18051,Lucky Luciano,1973,12,112,70,6.8,7.0,7.0,84,0,3,3,3,0,5
42454,Les amours imaginaires,2010,4,102,106,6.7,6.69,7.0,84,3,3,2,2,3,5
27385,Shattered Glass,2003,4,95,51,7.1,7.36,7.0,84,1,3,2,2,0,5
43485,I Am Number Four ,2011,5,109,51,4.2,3.67,5.0,84,0,2,0,1,0,5
42310,After.Life,2009,4,104,51,5.0,4.78,5.0,84,0,1,0,3,0,5
18174,Gertrud,1964,4,114,53,7.4,8.58,6.0,84,0,2,3,2,1,5
10796,"They Shoot Horses, Don't They?",1969,4,129,51,8.3,8.32,8.0,84,1,3,4,4,1,5
29488,Hwal,2005,4,90,20,6.6,6.27,7.0,84,0,1,2,2,2,5
7563,Invisible Man,1933,5,71,51,7.9,7.8,8.0,84,1,3,0,3,0,5
8994,Little Lord Fauntleroy,1980,1,102,95,6.8,7.0,7.0,84,1,2,0,1,0,5
30915,Solnze,2005,4,115,64,7.9,7.83,8.0,84,1,1,3,0,0,5
41042,Partir ,2009,4,85,42,6.0,6.33,6.0,83,0,0,0,0,0,5
52991,Cha cha cha,2012,2,90,70,6.2,7.06,5.0,83,0,3,3,3,2,5
37807,The Water Horse,2007,5,111,51,6.4,6.6,6.0,83,1,2,0,2,0,5
27908,Seppuku,1962,4,135,103,9.2,9.5,9.0,83,0,2,3,3,0,5
14494,Nostalghia,1983,4,123,70,7.5,7.88,7.0,83,0,2,4,3,1,5
41786,The Chronicles of Narnia. The Voyage of the Dawn Treader,2010,5,115,95,5.6,5.6,6.0,83,1,2,1,2,0,5
45855,Madagascar 3,2012,9,90,51,5.8,6.29,5.0,83,3,3,2,1,0,5
4781,Nine And Half Weeks,1986,4,121,51,5.5,5.08,6.0,83,1,2,0,1,3,5
22001,Original Sin,2001,4,116,51,4.6,4.43,5.0,83,1,2,1,2,3,5
21623,Evolution,2001,5,102,51,4.2,3.6,5.0,83,3,3,1,1,0,5
9698,2010,1984,5,114,51,6.1,5.93,6.0,83,0,3,2,3,0,5
39752,Nine,2009,6,110,51,4.3,3.86,5.0,83,1,3,1,1,1,5
38358,Awake,2007,4,84,51,4.8,4.22,5.0,83,0,2,1,2,1,5
21855,Save the Last Dance,2001,6,90,51,3.7,3.0,4.0,83,0,2,1,0,0,5
27838,Sanshô Dayû,1954,4,119,103,9.1,9.69,9.0,83,0,2,0,2,0,5
43230,Last Night,2010,1,92,51,5.6,5.2,6.0,83,0,2,0,2,1,5
6986,Le boucher,1969,4,95,42,7.7,8.05,7.0,83,0,3,1,2,0,5
2484,Edipo Re,1967,4,110,70,7.3,8.0,7.0,83,0,3,3,3,1,5
39330,Il y a longtemps que je t'aime,2008,4,115,42,7.3,7.53,7.0,83,0,2,2,2,0,5
44176,Stone,2010,4,105,51,4.7,4.42,5.0,83,0,2,0,3,1,5
73597,Z for Zachariah,2015,5,95,51,5.5,5.63,5.0,83,0,0,0,0,0,5
24599,Le temps du loup,2002,4,110,42,6.6,6.71,7.0,83,0,3,4,3,2,5
18232,L'assedio,1998,4,90,70,6.6,6.24,7.0,83,0,2,3,1,1,5
43928,Tyrannosaur,2011,4,91,95,7.4,7.47,7.0,83,0,2,3,2,1,5
12027,Cristo si è fermato a Eboli,1979,4,150,70,7.5,7.64,7.0,82,0,2,3,2,0,5
33267,La tourneuse de pages,2006,4,85,42,7.5,7.5,7.0,82,0,2,2,2,2,5
27826,Nora inu,1949,4,122,103,8.4,8.65,8.0,82,0,2,0,3,0,5
73659,Hotel Transylvania 2,2015,9,89,51,5.8,5.73,6.0,82,2,3,1,1,0,5
17421,Mat' i syn,1997,4,67,64,8.7,8.94,8.0,82,0,1,4,1,0,5
122887,Gifted,2017,4,101,51,6.7,6.3,7.0,82,0,0,0,0,0,5
10827,The Best Years of Our Lives,1946,4,172,51,8.0,7.75,8.0,82,1,2,3,2,0,5
23627,Dirty Pretty Things,2002,4,107,95,7.1,7.0,7.0,82,0,3,2,2,1,5
9976,Offret - Sacrificatio,1986,4,147,84,7.4,8.11,7.0,82,0,2,5,3,2,5
73015,Ricki and the Flash,2015,4,100,51,5.8,6.13,5.0,82,1,2,2,1,0,5
27925,The Yakuza,1975,2,112,51,7.7,7.47,8.0,82,0,2,0,3,0,5
5569,Prova d'orchestra,1978,4,70,70,7.5,7.57,7.0,82,3,3,3,3,2,5
29079,The Final Cut,2004,5,105,106,5.6,5.75,5.0,82,0,2,0,3,0,5
74710,The Light Between Oceans,2016,4,133,51,6.0,5.86,6.0,82,0,0,1,1,0,5
62048,Starred Up,2013,4,106,95,7.1,7.5,7.0,82,0,3,4,3,0,5
11580,This Boy's Life,1993,4,115,51,6.3,6.31,6.0,82,1,2,1,2,0,5
28065,The Assassination of Richard Nixon,2004,4,95,51,6.1,6.0,6.0,82,0,2,2,2,0,5
44969,Les neiges du Kilimandjaro,2011,4,107,42,7.1,7.06,7.0,81,2,2,4,2,1,5
14201,My Fair Lady,1964,6,170,51,7.7,7.47,8.0,81,2,2,1,0,1,5
20610,Merci pour le chocolat,2000,4,99,42,7.4,7.55,7.0,81,1,2,1,2,1,5
19795,"South Park: Bigger, Longer & Uncut",1999,9,80,51,7.3,7.14,7.0,81,4,4,3,2,1,5
163539,Aladdin,2019,5,128,51,6.2,6.29,6.0,81,1,2,1,0,0,5
4586,A Star Is Born,1954,6,148,51,8.2,8.53,8.0,81,1,3,1,2,1,5
14814,E la nave va,1983,7,132,70,7.5,7.67,7.0,81,2,2,3,1,0,5
6792,La stanza del vescovo,1977,4,92,70,7.2,7.57,7.0,81,2,2,1,3,2,5
33574,13 (Tzameti),2005,2,86,42,8.0,8.21,8.0,81,0,2,2,5,0,5
27027,Eros,2004,4,109,42,5.4,5.33,5.0,81,0,2,0,1,2,5
53127,Lemale et ha'halal,2012,4,90,81,6.4,6.5,6.0,81,1,2,3,2,1,5
27026,Lavorare con lentezza,2004,4,111,70,6.2,6.82,6.0,81,1,2,3,2,1,5
13006,La cérémonie,1995,4,111,42,7.5,7.78,7.0,81,1,2,1,3,1,5
41938,Kwaidan ,1964,13,175,103,8.7,8.88,8.0,81,0,2,2,3,1,5
81672,The Divergent Series: Allegiant,2016,5,121,51,4.9,4.71,5.0,81,0,1,0,0,0,5
16825,Hard Eight,1996,4,101,51,6.8,6.77,7.0,81,1,2,1,2,0,5
61197,Shaun the Sheep,2015,9,81,95,7.1,7.33,7.0,81,3,3,2,1,0,5
65685,I Origins,2014,4,113,51,6.9,6.78,7.0,81,0,2,2,2,0,5
39815,London River,2009,4,87,95,6.6,6.57,7.0,81,3,4,3,0,0,5
18060,Lost in Space,1998,5,105,51,4.3,4.0,5.0,80,1,2,0,1,0,5
33004,Z,1969,4,127,5,8.4,8.13,9.0,80,0,2,2,2,0,5
1286,Top Hat,1935,6,101,51,8.2,8.4,8.0,80,3,3,0,0,0,5
37223,La fille coupée en deux,2007,4,105,42,6.4,6.53,6.0,80,1,2,1,2,1,5
14896,The Fan,1996,4,95,51,5.9,6.14,6.0,80,0,2,1,2,0,5
23132,Biruma no tategoto,1956,4,116,103,8.4,8.31,9.0,80,1,2,3,3,0,5
52361,Night Train to Lisbon,2013,4,110,57,5.9,5.0,7.0,80,0,1,2,1,1,5
20766,Bread and Roses,2000,4,102,95,6.9,7.0,7.0,80,1,1,3,1,0,5
12381,Un eroe borghese,1995,4,93,70,7.5,7.73,7.0,80,0,4,4,3,0,5
58653,L'inconnu du lac,2013,4,97,42,7.3,7.65,7.0,80,2,2,1,2,2,5
43113,Post mortem,2010,4,98,62,7.5,7.86,7.0,80,1,2,4,3,2,5
10190,Zardoz,1973,5,105,51,7.0,7.0,7.0,80,1,2,3,2,1,5
46116,Toutes nos envies,2011,4,120,42,7.3,7.32,7.0,80,0,2,3,3,1,5
39261,Calvaire,2004,4,94,82,6.5,6.77,6.0,80,1,2,0,4,2,5
60174,Sangue del mio sangue,2014,4,106,70,5.8,6.09,6.0,80,2,3,3,2,1,5
30265,Edmond,2005,4,82,51,6.5,6.64,6.0,80,1,2,1,2,2,5
150175,Leave No Trace,2018,4,110,51,6.6,6.31,7.0,80,0,0,0,0,0,5
15974,The Children's Hour,1962,4,105,51,8.0,7.93,8.0,80,1,3,3,2,1,5
24806,In a Lonely Place,1950,4,91,51,8.0,7.94,8.0,80,2,2,2,3,0,5
16427,Tess,1979,4,180,42,7.5,7.33,8.0,80,1,2,2,2,1,5
31739,The Libertine,2005,4,114,95,6.1,6.42,6.0,80,2,3,2,1,3,5
172151,Motherless Brooklyn,2019,4,144,51,6.1,6.0,6.0,80,0,0,0,0,0,5
32800,Fast Food Nation,2006,4,116,51,6.8,6.7,7.0,79,1,2,3,1,1,5
184455,Minari,2020,4,115,51,6.7,6.62,7.0,79,1,1,1,1,0,5
22098,L'ultimo Capodanno,1998,7,103,70,5.6,4.9,6.0,79,3,3,1,3,2,5
9046,The Blob,1958,5,80,51,6.7,6.25,7.0,79,0,2,0,2,0,5
442,The Andromeda Strain,1971,5,120,51,6.6,6.33,7.0,79,0,2,1,3,0,5
25309,Idi i smotri,1985,4,123,4,8.5,8.53,8.0,79,0,2,3,3,0,5
20622,Rules of Engagement,2000,4,120,51,5.8,5.82,6.0,79,0,3,2,2,0,5
13585,Jungle Fever,1991,4,126,51,7.4,7.64,7.0,79,1,3,1,2,1,5
12668,L'amore molesto,1995,4,100,70,7.3,7.26,7.0,79,0,1,3,3,1,5
39059,Les herbes folles,2008,4,104,42,6.6,6.83,6.0,79,3,2,0,0,2,5
350,Le amiche,1955,4,106,70,6.9,6.94,7.0,79,0,1,2,1,1,5
11321,Mr Klein,1976,4,125,42,7.7,8.05,7.0,79,1,2,3,3,1,5
6860,Streets of Fire,1984,6,90,51,7.0,7.0,7.0,79,1,4,2,3,2,5
6163,A Matter of Life and Death,1946,5,104,95,8.8,9.12,8.0,79,1,2,2,1,0,5
27710,Tokyo Godfathers,2003,9,92,103,7.7,7.4,8.0,79,2,3,1,2,0,5
79783,13 Hours: The Secret Soldiers of Benghazi,2016,4,147,51,5.5,5.38,6.0,79,0,3,1,2,0,5
72109,Equals,2015,4,101,51,6.1,6.4,6.0,79,1,1,2,2,1,5
9468,Sud,1993,4,87,70,6.1,6.09,6.0,79,1,2,2,2,0,5
